tf	tissue	model	path
SPIB	BoneMarrow	SPIB_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SPIB_BoneMarrow/SPIB_BoneMarrow_2024-07-26.logistic.rds
SREBF1	Breast	SREBF1_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SREBF1_Breast/SREBF1_Breast_2024-07-26.logistic.rds
SREBF1	Liver	SREBF1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SREBF1_Liver/SREBF1_Liver_2024-07-26.logistic.rds
SRF	Blood	SRF_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Blood/SRF_Blood_2024-07-26.logistic.rds
SRF	BoneMarrow	SRF_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_BoneMarrow/SRF_BoneMarrow_2024-07-26.logistic.rds
SRF	Breast	SRF_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Breast/SRF_Breast_2024-07-26.logistic.rds
SRF	Colon	SRF_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Colon/SRF_Colon_2024-07-26.logistic.rds
SRF	Embryo	SRF_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Embryo/SRF_Embryo_2024-07-26.logistic.rds
SRF	Endometrium	SRF_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Endometrium/SRF_Endometrium_2024-07-26.logistic.rds
SRF	Liver	SRF_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Liver/SRF_Liver_2024-07-26.logistic.rds
SRF	Muscle	SRF_Muscle	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/SRF_Muscle/SRF_Muscle_2024-07-26.logistic.rds
STAT1	Blood	STAT1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT1_Blood/STAT1_Blood_2024-07-26.logistic.rds
STAT1	BoneMarrow	STAT1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT1_BoneMarrow/STAT1_BoneMarrow_2024-07-26.logistic.rds
STAT1	Cervix	STAT1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT1_Cervix/STAT1_Cervix_2024-07-26.logistic.rds
STAT3	Blood	STAT3_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_Blood/STAT3_Blood_2024-07-26.logistic.rds
STAT3	BoneMarrow	STAT3_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_BoneMarrow/STAT3_BoneMarrow_2024-07-26.logistic.rds
STAT3	Breast	STAT3_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_Breast/STAT3_Breast_2024-07-26.logistic.rds
STAT3	Cervix	STAT3_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_Cervix/STAT3_Cervix_2024-07-26.logistic.rds
STAT3	Lung	STAT3_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_Lung/STAT3_Lung_2024-07-26.logistic.rds
STAT3	LymphNode	STAT3_LymphNode	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_LymphNode/STAT3_LymphNode_2024-07-26.logistic.rds
STAT3	PeritonealEffusion	STAT3_PeritonealEffusion	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_PeritonealEffusion/STAT3_PeritonealEffusion_2024-07-26.logistic.rds
STAT3	UmbilicalCord	STAT3_UmbilicalCord	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT3_UmbilicalCord/STAT3_UmbilicalCord_2024-07-26.logistic.rds
STAT4	Blood	STAT4_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT4_Blood/STAT4_Blood_2024-07-26.logistic.rds
STAT5A	Blood	STAT5A_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT5A_Blood/STAT5A_Blood_2024-07-26.logistic.rds
STAT5A	BoneMarrow	STAT5A_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/STAT5A_BoneMarrow/STAT5A_BoneMarrow_2024-07-26.logistic.rds
TAL1	Blood	TAL1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_Blood/TAL1_Blood_2024-07-26.logistic.rds
TAL1	Colon	TAL1_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_Colon/TAL1_Colon_2024-07-26.logistic.rds
TAL1	Cordblood	TAL1_Cordblood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_Cordblood/TAL1_Cordblood_2024-07-26.logistic.rds
TAL1	Embryo	TAL1_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_Embryo/TAL1_Embryo_2024-07-26.logistic.rds
TAL1	FetalLiver	TAL1_FetalLiver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_FetalLiver/TAL1_FetalLiver_2024-07-26.logistic.rds
TAL1	LymphNode	TAL1_LymphNode	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_LymphNode/TAL1_LymphNode_2024-07-26.logistic.rds
TAL1	PeripheralBlood	TAL1_PeripheralBlood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TAL1_PeripheralBlood/TAL1_PeripheralBlood_2024-07-26.logistic.rds
TBP	Blood	TBP_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TBP_Blood/TBP_Blood_2024-07-26.logistic.rds
TBP	BoneMarrow	TBP_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TBP_BoneMarrow/TBP_BoneMarrow_2024-07-26.logistic.rds
TBP	Cervix	TBP_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TBP_Cervix/TBP_Cervix_2024-07-26.logistic.rds
TBP	Embryo	TBP_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TBP_Embryo/TBP_Embryo_2024-07-26.logistic.rds
TBP	Liver	TBP_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TBP_Liver/TBP_Liver_2024-07-26.logistic.rds
TBX21	Blood	TBX21_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TBX21_Blood/TBX21_Blood_2024-07-26.logistic.rds
TCF12	Blood	TCF12_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Blood/TCF12_Blood_2024-07-26.logistic.rds
TCF12	Brain	TCF12_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Brain/TCF12_Brain_2024-07-26.logistic.rds
TCF12	Breast	TCF12_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Breast/TCF12_Breast_2024-07-26.logistic.rds
TCF12	Embryo	TCF12_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Embryo/TCF12_Embryo_2024-07-26.logistic.rds
TCF12	Endometrium	TCF12_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Endometrium/TCF12_Endometrium_2024-07-26.logistic.rds
TCF12	Liver	TCF12_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Liver/TCF12_Liver_2024-07-26.logistic.rds
TCF12	Lung	TCF12_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF12_Lung/TCF12_Lung_2024-07-26.logistic.rds
TCF21	Coronaryarterysmoothmuscle	TCF21_Coronaryarterysmoothmuscle	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF21_Coronaryarterysmoothmuscle/TCF21_Coronaryarterysmoothmuscle_2024-07-26.logistic.rds
TCF4	Colon	TCF4_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF4_Colon/TCF4_Colon_2024-07-26.logistic.rds
TCF4	Embryo	TCF4_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF4_Embryo/TCF4_Embryo_2024-07-26.logistic.rds
TCF7	BoneMarrow	TCF7_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7_BoneMarrow/TCF7_BoneMarrow_2024-07-26.logistic.rds
TCF7	Liver	TCF7_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7_Liver/TCF7_Liver_2024-07-26.logistic.rds
TCF7L1	Blood	TCF7L1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L1_Blood/TCF7L1_Blood_2024-07-26.logistic.rds
TCF7L1	Colon	TCF7L1_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L1_Colon/TCF7L1_Colon_2024-07-26.logistic.rds
TCF7L2	Blood	TCF7L2_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Blood/TCF7L2_Blood_2024-07-26.logistic.rds
TCF7L2	BoneMarrow	TCF7L2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_BoneMarrow/TCF7L2_BoneMarrow_2024-07-26.logistic.rds
TCF7L2	Breast	TCF7L2_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Breast/TCF7L2_Breast_2024-07-26.logistic.rds
TCF7L2	Cervix	TCF7L2_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Cervix/TCF7L2_Cervix_2024-07-26.logistic.rds
TCF7L2	Colon	TCF7L2_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Colon/TCF7L2_Colon_2024-07-26.logistic.rds
TCF7L2	EmbryonicKidney	TCF7L2_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_EmbryonicKidney/TCF7L2_EmbryonicKidney_2024-07-26.logistic.rds
TCF7L2	Liver	TCF7L2_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Liver/TCF7L2_Liver_2024-07-26.logistic.rds
TCF7L2	MammaryGland	TCF7L2_MammaryGland	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_MammaryGland/TCF7L2_MammaryGland_2024-07-26.logistic.rds
TCF7L2	Pancreas	TCF7L2_Pancreas	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Pancreas/TCF7L2_Pancreas_2024-07-26.logistic.rds
TCF7L2	Pleura	TCF7L2_Pleura	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Pleura/TCF7L2_Pleura_2024-07-26.logistic.rds
TCF7L2	Prostate	TCF7L2_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TCF7L2_Prostate/TCF7L2_Prostate_2024-07-26.logistic.rds
TEAD1	Muscle	TEAD1_Muscle	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD1_Muscle/TEAD1_Muscle_2024-07-26.logistic.rds
TEAD2	BoneMarrow	TEAD2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD2_BoneMarrow/TEAD2_BoneMarrow_2024-07-26.logistic.rds
TEAD4	BoneMarrow	TEAD4_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_BoneMarrow/TEAD4_BoneMarrow_2024-07-26.logistic.rds
TEAD4	Brain	TEAD4_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Brain/TEAD4_Brain_2024-07-26.logistic.rds
TEAD4	Breast	TEAD4_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Breast/TEAD4_Breast_2024-07-26.logistic.rds
TEAD4	Colon	TEAD4_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Colon/TEAD4_Colon_2024-07-26.logistic.rds
TEAD4	Embryo	TEAD4_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Embryo/TEAD4_Embryo_2024-07-26.logistic.rds
TEAD4	Endometrium	TEAD4_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Endometrium/TEAD4_Endometrium_2024-07-26.logistic.rds
TEAD4	Liver	TEAD4_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Liver/TEAD4_Liver_2024-07-26.logistic.rds
TEAD4	Lung	TEAD4_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TEAD4_Lung/TEAD4_Lung_2024-07-26.logistic.rds
TFAP2A	Breast	TFAP2A_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2A_Breast/TFAP2A_Breast_2024-07-26.logistic.rds
TFAP2A	Cervix	TFAP2A_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2A_Cervix/TFAP2A_Cervix_2024-07-26.logistic.rds
TFAP2A	Cranial	TFAP2A_Cranial	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2A_Cranial/TFAP2A_Cranial_2024-07-26.logistic.rds
TFAP2C	Breast	TFAP2C_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2C_Breast/TFAP2C_Breast_2024-07-26.logistic.rds
TFAP2C	Cervix	TFAP2C_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2C_Cervix/TFAP2C_Cervix_2024-07-26.logistic.rds
TFAP2C	MammaryGland	TFAP2C_MammaryGland	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2C_MammaryGland/TFAP2C_MammaryGland_2024-07-26.logistic.rds
TFAP2C	Skin	TFAP2C_Skin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP2C_Skin/TFAP2C_Skin_2024-07-26.logistic.rds
TFAP4	Liver	TFAP4_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TFAP4_Liver/TFAP4_Liver_2024-07-26.logistic.rds
TGIF2	Liver	TGIF2_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TGIF2_Liver/TGIF2_Liver_2024-07-26.logistic.rds
THAP11	Embryo	THAP11_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/THAP11_Embryo/THAP11_Embryo_2024-07-26.logistic.rds
TP53	Blood	TP53_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Blood/TP53_Blood_2024-07-26.logistic.rds
TP53	Bone	TP53_Bone	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Bone/TP53_Bone_2024-07-26.logistic.rds
TP53	Breast	TP53_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Breast/TP53_Breast_2024-07-26.logistic.rds
TP53	Colon	TP53_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Colon/TP53_Colon_2024-07-26.logistic.rds
TP53	Embryo	TP53_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Embryo/TP53_Embryo_2024-07-26.logistic.rds
TP53	FetalSkin	TP53_FetalSkin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_FetalSkin/TP53_FetalSkin_2024-07-26.logistic.rds
TP53	Foreskin	TP53_Foreskin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Foreskin/TP53_Foreskin_2024-07-26.logistic.rds
TP53	HCT116	TP53_HCT116	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_HCT116/TP53_HCT116_2024-07-26.logistic.rds
TP53	Lung	TP53_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Lung/TP53_Lung_2024-07-26.logistic.rds
TP53	Skin	TP53_Skin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP53_Skin/TP53_Skin_2024-07-26.logistic.rds
TP63	Breast	TP63_Breast	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP63_Breast/TP63_Breast_2024-07-26.logistic.rds
TP63	Foreskin	TP63_Foreskin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP63_Foreskin/TP63_Foreskin_2024-07-26.logistic.rds
TP63	Lung	TP63_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP63_Lung/TP63_Lung_2024-07-26.logistic.rds
TP63	Prostate	TP63_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP63_Prostate/TP63_Prostate_2024-07-26.logistic.rds
TP63	Skin	TP63_Skin	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP63_Skin/TP63_Skin_2024-07-26.logistic.rds
TP63	Thyroid	TP63_Thyroid	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP63_Thyroid/TP63_Thyroid_2024-07-26.logistic.rds
TP73	Bone	TP73_Bone	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/TP73_Bone/TP73_Bone_2024-07-26.logistic.rds
USF1	Blood	USF1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Blood/USF1_Blood_2024-07-26.logistic.rds
USF1	BoneMarrow	USF1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_BoneMarrow/USF1_BoneMarrow_2024-07-26.logistic.rds
USF1	Brain	USF1_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Brain/USF1_Brain_2024-07-26.logistic.rds
USF1	Colon	USF1_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Colon/USF1_Colon_2024-07-26.logistic.rds
USF1	Embryo	USF1_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Embryo/USF1_Embryo_2024-07-26.logistic.rds
USF1	Endometrium	USF1_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Endometrium/USF1_Endometrium_2024-07-26.logistic.rds
USF1	Liver	USF1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Liver/USF1_Liver_2024-07-26.logistic.rds
USF1	Lung	USF1_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF1_Lung/USF1_Lung_2024-07-26.logistic.rds
USF2	Blood	USF2_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF2_Blood/USF2_Blood_2024-07-26.logistic.rds
USF2	BoneMarrow	USF2_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF2_BoneMarrow/USF2_BoneMarrow_2024-07-26.logistic.rds
USF2	Cervix	USF2_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF2_Cervix/USF2_Cervix_2024-07-26.logistic.rds
USF2	Embryo	USF2_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF2_Embryo/USF2_Embryo_2024-07-26.logistic.rds
USF2	Liver	USF2_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/USF2_Liver/USF2_Liver_2024-07-26.logistic.rds
VDR	Colon	VDR_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/VDR_Colon/VDR_Colon_2024-07-26.logistic.rds
VDR	Prostate	VDR_Prostate	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/VDR_Prostate/VDR_Prostate_2024-07-26.logistic.rds
WT1	EmbryonicKidney	WT1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/WT1_EmbryonicKidney/WT1_EmbryonicKidney_2024-07-26.logistic.rds
YY1	BoneMarrow	YY1_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_BoneMarrow/YY1_BoneMarrow_2024-07-26.logistic.rds
YY1	Brain	YY1_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Brain/YY1_Brain_2024-07-26.logistic.rds
YY1	Cervix	YY1_Cervix	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Cervix/YY1_Cervix_2024-07-26.logistic.rds
YY1	Colon	YY1_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Colon/YY1_Colon_2024-07-26.logistic.rds
YY1	Embryo	YY1_Embryo	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Embryo/YY1_Embryo_2024-07-26.logistic.rds
YY1	EmbryonicKidney	YY1_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_EmbryonicKidney/YY1_EmbryonicKidney_2024-07-26.logistic.rds
YY1	Endometrium	YY1_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Endometrium/YY1_Endometrium_2024-07-26.logistic.rds
YY1	Liver	YY1_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Liver/YY1_Liver_2024-07-26.logistic.rds
YY1	Lung	YY1_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/YY1_Lung/YY1_Lung_2024-07-26.logistic.rds
ZBTB33	Blood	ZBTB33_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB33_Blood/ZBTB33_Blood_2024-07-26.logistic.rds
ZBTB33	BoneMarrow	ZBTB33_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB33_BoneMarrow/ZBTB33_BoneMarrow_2024-07-26.logistic.rds
ZBTB33	Brain	ZBTB33_Brain	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB33_Brain/ZBTB33_Brain_2024-07-26.logistic.rds
ZBTB33	Colon	ZBTB33_Colon	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB33_Colon/ZBTB33_Colon_2024-07-26.logistic.rds
ZBTB33	Liver	ZBTB33_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB33_Liver/ZBTB33_Liver_2024-07-26.logistic.rds
ZBTB33	Lung	ZBTB33_Lung	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB33_Lung/ZBTB33_Lung_2024-07-26.logistic.rds
ZBTB7A	BoneMarrow	ZBTB7A_BoneMarrow	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB7A_BoneMarrow/ZBTB7A_BoneMarrow_2024-07-26.logistic.rds
ZBTB7A	EmbryonicKidney	ZBTB7A_EmbryonicKidney	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB7A_EmbryonicKidney/ZBTB7A_EmbryonicKidney_2024-07-26.logistic.rds
ZBTB7A	Endometrium	ZBTB7A_Endometrium	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB7A_Endometrium/ZBTB7A_Endometrium_2024-07-26.logistic.rds
ZBTB7A	Liver	ZBTB7A_Liver	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZBTB7A_Liver/ZBTB7A_Liver_2024-07-26.logistic.rds
ZEB1	Blood	ZEB1_Blood	/beagle3/haky/users/temi/projects/TFPred-snakemake/data/ENPACT_734_2024-07-26/models/ZEB1_Blood/ZEB1_Blood_2024-07-26.logistic.rds
